transcript_id	counts
ENST00000655945.1|ENSG00000229739.4|OTTHUMG00000196000.1|OTTHUMT00000528334.1|PDC-AS1-203|PDC-AS1|2156|lncRNA|	29
ENST00000649895.1|ENSG00000134371.15|OTTHUMG00000035676.8|OTTHUMT00000501016.1|CDC73-212|CDC73|2364|protein_coding_CDS_not_defined|	14
ENST00000643006.1|ENSG00000134371.15|OTTHUMG00000035676.8|OTTHUMT00000495557.1|CDC73-205|CDC73|4482|nonsense_mediated_decay|	5
ENST00000650197.1|ENSG00000134371.15|OTTHUMG00000035676.8|OTTHUMT00000501018.1|CDC73-213|CDC73|2212|nonsense_mediated_decay|	5
ENST00000643784.1|ENSG00000134371.15|OTTHUMG00000035676.8|OTTHUMT00000494752.1|CDC73-206|CDC73|1054|nonsense_mediated_decay|	38
ENST00000635846.1|ENSG00000134371.15|OTTHUMG00000035676.8|OTTHUMT00000489066.2|CDC73-204|CDC73|3987|protein_coding|	18
ENST00000649606.1|ENSG00000134371.15|OTTHUMG00000035676.8|OTTHUMT00000501020.1|CDC73-209|CDC73|3697|protein_coding_CDS_not_defined|	2
ENST00000647662.1|ENSG00000134371.15|OTTHUMG00000035676.8|OTTHUMT00000501021.1|CDC73-207|CDC73|1092|protein_coding_CDS_not_defined|	5
ENST00000649613.1|ENSG00000134371.15|OTTHUMG00000035676.8|OTTHUMT00000501023.1|CDC73-210|CDC73|1325|protein_coding_CDS_not_defined|	14
ENST00000649283.1|ENSG00000080910.14|OTTHUMG00000036518.4|OTTHUMT00000500724.1|CFHR2-209|CFHR2|896|protein_coding|	10
ENST00000496448.6|ENSG00000080910.14|OTTHUMG00000036518.4|OTTHUMT00000088820.3|CFHR2-207|CFHR2|801|protein_coding|	24
ENST00000473386.1|ENSG00000080910.14|OTTHUMG00000036518.4|OTTHUMT00000088816.2|CFHR2-203|CFHR2|599|protein_coding|	65
ENST00000649960.2|ENSG00000080910.14|OTTHUMG00000036518.4|OTTHUMT00000500727.1|CFHR2-210|CFHR2|662|protein_coding|	10
ENST00000699922.1|ENSG00000080910.14|OTTHUMG00000036518.4|-|CFHR2-212|CFHR2|1356|retained_intron|	11
ENST00000699466.1|ENSG00000134389.11|OTTHUMG00000036517.3|-|CFHR5-202|CFHR5|2352|protein_coding|	47
ENST00000699467.1|ENSG00000134389.11|OTTHUMG00000036517.3|-|CFHR5-203|CFHR5|2374|protein_coding_CDS_not_defined|	4
ENST00000699469.1|ENSG00000134389.11|OTTHUMG00000036517.3|-|CFHR5-205|CFHR5|1993|retained_intron|	53
ENST00000699470.1|ENSG00000134389.11|OTTHUMG00000036517.3|-|CFHR5-206|CFHR5|1406|retained_intron|	15
ENST00000236914.7|ENSG00000116833.14|OTTHUMG00000035635.6|OTTHUMT00000086499.1|NR5A2-201|NR5A2|3115|protein_coding|	11
ENST00000474307.1|ENSG00000116833.14|OTTHUMG00000035635.6|OTTHUMT00000086498.3|NR5A2-205|NR5A2|1713|nonsense_mediated_decay|	12
ENST00000447034.1|ENSG00000116833.14|OTTHUMG00000035635.6|OTTHUMT00000086500.2|NR5A2-204|NR5A2|213|protein_coding|	8
ENST00000367357.3|ENSG00000116833.14|OTTHUMG00000035635.6|OTTHUMT00000086501.1|NR5A2-202|NR5A2|1793|protein_coding|	64
ENST00000686658.2|ENSG00000228288.9|OTTHUMG00000041399.3|-|PCAT6-205|PCAT6|1624|lncRNA|	14
ENST00000690240.1|ENSG00000228288.9|OTTHUMG00000041399.3|OTTHUMT00000507616.1|PCAT6-206|PCAT6|836|lncRNA|	38
ENST00000660963.2|ENSG00000228288.9|OTTHUMG00000041399.3|-|PCAT6-204|PCAT6|747|lncRNA|	24
ENST00000417262.5|ENSG00000228288.9|OTTHUMG00000041399.3|OTTHUMT00000099181.2|PCAT6-201|PCAT6|748|lncRNA|	79
ENST00000458092.5|ENSG00000058668.16|OTTHUMG00000035906.4|OTTHUMT00000087465.1|ATP2B4-204|ATP2B4|429|protein_coding|	20
ENST00000466407.1|ENSG00000058668.16|OTTHUMG00000035906.4|OTTHUMT00000098774.1|ATP2B4-205|ATP2B4|388|protein_coding_CDS_not_defined|	61
ENST00000356729.5|ENSG00000058668.16|OTTHUMG00000035906.4|OTTHUMT00000098775.1|ATP2B4-202|ATP2B4|613|protein_coding|	47
ENST00000484746.1|ENSG00000058668.16|OTTHUMG00000035906.4|OTTHUMT00000087464.3|ATP2B4-206|ATP2B4|4697|nonsense_mediated_decay|	87
ENST00000391947.6|ENSG00000198625.14|OTTHUMG00000035877.5|-|MDM4-205|MDM4|10008|protein_coding|	6
ENST00000614459.4|ENSG00000198625.14|OTTHUMG00000035877.5|-|MDM4-215|MDM4|9782|protein_coding|	9
ENST00000616250.4|ENSG00000198625.14|OTTHUMG00000035877.5|-|MDM4-216|MDM4|9597|protein_coding|	7
ENST00000367180.5|ENSG00000198625.14|OTTHUMG00000035877.5|OTTHUMT00000097793.1|MDM4-202|MDM4|547|protein_coding|	21
ENST00000507825.3|ENSG00000198625.14|OTTHUMG00000035877.5|-|MDM4-213|MDM4|481|protein_coding|	12
ENST00000367179.7|ENSG00000198625.14|OTTHUMG00000035877.5|OTTHUMT00000087420.2|MDM4-201|MDM4|697|protein_coding|	16
ENST00000462012.1|ENSG00000198625.14|OTTHUMG00000035877.5|OTTHUMT00000087709.1|MDM4-208|MDM4|582|protein_coding_CDS_not_defined|	15
ENST00000340781.8|ENSG00000174502.19|OTTHUMG00000036001.3|OTTHUMT00000087940.1|SLC26A9-201|SLC26A9|4510|protein_coding|	6
ENST00000367134.2|ENSG00000174502.19|OTTHUMG00000036001.3|-|SLC26A9-202|SLC26A9|4616|protein_coding|	42
ENST00000461505.1|ENSG00000174502.19|OTTHUMG00000036001.3|OTTHUMT00000087943.1|SLC26A9-204|SLC26A9|571|retained_intron|	44
ENST00000469392.1|ENSG00000174502.19|OTTHUMG00000036001.3|OTTHUMT00000087942.1|SLC26A9-205|SLC26A9|899|retained_intron|	52
ENST00000647075.1|ENSG00000293455.1|-|OTTHUMT00000496090.1|ENST00000647075|ENSG00000293455|527|lncRNA|	45
ENST00000584198.2|ENSG00000293455.1|-|OTTHUMT00000468662.2|ENST00000584198|ENSG00000293455|458|lncRNA|	88
ENST00000472709.6|ENSG00000143486.16|OTTHUMG00000184619.3|OTTHUMT00000468969.1|EIF2D-206|EIF2D|750|nonsense_mediated_decay|	15
ENST00000367114.7|ENSG00000143486.16|OTTHUMG00000184619.3|OTTHUMT00000468971.1|EIF2D-202|EIF2D|1633|protein_coding|	25
ENST00000617960.4|ENSG00000143486.16|OTTHUMG00000184619.3|OTTHUMT00000468972.1|EIF2D-210|EIF2D|5224|retained_intron|	13
ENST00000468891.2|ENSG00000143486.16|OTTHUMG00000184619.3|OTTHUMT00000468975.1|EIF2D-205|EIF2D|542|retained_intron|	2
ENST00000437518.1|ENSG00000143486.16|OTTHUMG00000184619.3|OTTHUMT00000468976.2|EIF2D-203|EIF2D|920|protein_coding|	11
ENST00000620382.4|ENSG00000143486.16|OTTHUMG00000184619.3|OTTHUMT00000468978.1|EIF2D-211|EIF2D|1274|retained_intron|	8
ENST00000474408.1|ENSG00000143486.16|OTTHUMG00000184619.3|OTTHUMT00000468979.1|EIF2D-207|EIF2D|484|protein_coding_CDS_not_defined|	31
ENST00000367078.8|ENSG00000123843.13|OTTHUMG00000036035.9|OTTHUMT00000087846.5|C4BPB-203|C4BPB|960|protein_coding|	5
ENST00000492730.1|ENSG00000123843.13|OTTHUMG00000036035.9|OTTHUMT00000317672.1|C4BPB-208|C4BPB|564|retained_intron|	9
ENST00000452902.6|ENSG00000123843.13|OTTHUMG00000036035.9|OTTHUMT00000088086.3|C4BPB-205|C4BPB|742|protein_coding|	13
ENST00000243611.9|ENSG00000123843.13|OTTHUMG00000036035.9|OTTHUMT00000087847.2|C4BPB-201|C4BPB|1117|protein_coding|	10
ENST00000367076.7|ENSG00000123843.13|OTTHUMG00000036035.9|OTTHUMT00000087845.2|C4BPB-202|C4BPB|1113|protein_coding|	23
ENST00000652846.1|ENSG00000203709.14|OTTHUMG00000036553.9|OTTHUMT00000526729.1|MIR29B2CHG-205|MIR29B2CHG|1116|lncRNA|	51
ENST00000608023.6|ENSG00000203709.14|OTTHUMG00000036553.9|OTTHUMT00000088901.2|MIR29B2CHG-203|MIR29B2CHG|587|lncRNA|	17
ENST00000702741.1|ENSG00000203709.14|OTTHUMG00000036553.9|-|MIR29B2CHG-208|MIR29B2CHG|1006|lncRNA|	39
ENST00000657366.1|ENSG00000203709.14|OTTHUMG00000036553.9|OTTHUMT00000522315.1|MIR29B2CHG-207|MIR29B2CHG|881|lncRNA|	30
ENST00000435542.3|ENSG00000203709.14|OTTHUMG00000036553.9|OTTHUMT00000088900.3|MIR29B2CHG-201|MIR29B2CHG|571|lncRNA|	19
ENST00000671344.1|ENSG00000232812.2|OTTHUMG00000036136.5|OTTHUMT00000516748.1|LINC01717-205|LINC01717|1128|lncRNA|	62
ENST00000415754.1|ENSG00000232812.2|OTTHUMG00000036136.5|OTTHUMT00000088025.1|LINC01717-201|LINC01717|527|lncRNA|	5
ENST00000661534.1|ENSG00000232812.2|OTTHUMG00000036136.5|OTTHUMT00000517445.1|LINC01717-203|LINC01717|1329|lncRNA|	42
ENST00000660747.1|ENSG00000232812.2|OTTHUMG00000036136.5|OTTHUMT00000518882.1|LINC01717-202|LINC01717|749|lncRNA|	16
ENST00000670044.1|ENSG00000227764.2|OTTHUMG00000036999.14|OTTHUMT00000520107.1|NTRAS-213|NTRAS|1334|lncRNA|	12
ENST00000664125.1|ENSG00000227764.2|OTTHUMG00000036999.14|OTTHUMT00000508270.1|NTRAS-209|NTRAS|1021|lncRNA|	30
ENST00000667263.1|ENSG00000227764.2|OTTHUMG00000036999.14|OTTHUMT00000506933.1|NTRAS-211|NTRAS|1173|lncRNA|	16
ENST00000667986.1|ENSG00000227764.2|OTTHUMG00000036999.14|OTTHUMT00000506128.1|NTRAS-212|NTRAS|890|lncRNA|	7
ENST00000412871.1|ENSG00000227764.2|OTTHUMG00000036999.14|OTTHUMT00000089833.1|NTRAS-201|NTRAS|1204|retained_intron|	21
ENST00000661623.1|ENSG00000227764.2|OTTHUMG00000036999.14|OTTHUMT00000513068.1|NTRAS-207|NTRAS|818|lncRNA|	20
ENST00000654864.1|ENSG00000227764.2|OTTHUMG00000036999.14|OTTHUMT00000520334.1|NTRAS-205|NTRAS|804|lncRNA|	18
ENST00000485821.1|ENSG00000136628.18|OTTHUMG00000037433.8|OTTHUMT00000098798.1|EPRS1-205|EPRS1|598|retained_intron|	29
ENST00000609181.5|ENSG00000136628.18|OTTHUMG00000037433.8|OTTHUMT00000472508.2|EPRS1-206|EPRS1|2968|protein_coding|	17
ENST00000407096.7|ENSG00000187554.15|OTTHUMG00000037937.7|OTTHUMT00000092599.2|TLR5-201|TLR5|4023|protein_coding|	9
ENST00000642603.2|ENSG00000187554.15|OTTHUMG00000037937.7|OTTHUMT00000092596.5|TLR5-205|TLR5|4235|protein_coding|	14
ENST00000645434.2|ENSG00000187554.15|OTTHUMG00000037937.7|OTTHUMT00000497342.1|TLR5-206|TLR5|4149|protein_coding|	11
ENST00000484766.2|ENSG00000187554.15|OTTHUMG00000037937.7|OTTHUMT00000092598.2|TLR5-203|TLR5|3424|protein_coding|	15
ENST00000642471.1|ENSG00000187554.15|OTTHUMG00000037937.7|OTTHUMT00000497343.1|TLR5-204|TLR5|510|protein_coding_CDS_not_defined|	11
ENST00000646044.1|ENSG00000187554.15|OTTHUMG00000037937.7|OTTHUMT00000497344.1|TLR5-207|TLR5|3290|protein_coding_CDS_not_defined|	39
ENST00000430092.5|ENSG00000185842.16|OTTHUMG00000037447.9|-|DNAH14-208|DNAH14|13763|protein_coding|	12
ENST00000366848.5|ENSG00000185842.16|OTTHUMG00000037447.9|OTTHUMT00000092117.1|DNAH14-203|DNAH14|929|protein_coding|	8
ENST00000439375.6|ENSG00000185842.16|OTTHUMG00000037447.9|OTTHUMT00000331215.2|DNAH14-210|DNAH14|13548|protein_coding|	14
ENST00000433124.1|ENSG00000185842.16|OTTHUMG00000037447.9|OTTHUMT00000092123.1|DNAH14-209|DNAH14|589|protein_coding|	30
ENST00000638635.1|ENSG00000185842.16|OTTHUMG00000037447.9|OTTHUMT00000491682.1|DNAH14-219|DNAH14|4430|protein_coding|	12
ENST00000690236.1|ENSG00000182901.18|OTTHUMG00000040107.4|-|RGS7-240|RGS7|2086|retained_intron|	33
ENST00000688216.1|ENSG00000182901.18|OTTHUMG00000040107.4|-|RGS7-224|RGS7|2011|protein_coding_CDS_not_defined|	24
ENST00000689595.1|ENSG00000182901.18|OTTHUMG00000040107.4|-|RGS7-234|RGS7|1677|retained_intron|	35
ENST00000468254.5|ENSG00000143702.17|OTTHUMG00000039862.6|OTTHUMT00000096180.1|CEP170-211|CEP170|2972|protein_coding_CDS_not_defined|	32
ENST00000518289.5|ENSG00000143702.17|OTTHUMG00000039862.6|OTTHUMT00000381211.1|CEP170-218|CEP170|571|protein_coding_CDS_not_defined|	30
ENST00000522895.1|ENSG00000143702.17|OTTHUMG00000039862.6|OTTHUMT00000381212.1|CEP170-222|CEP170|616|protein_coding|	9
ENST00000523424.5|ENSG00000143702.17|OTTHUMG00000039862.6|OTTHUMT00000381169.1|CEP170-224|CEP170|593|protein_coding|	14
ENST00000522522.5|ENSG00000143702.17|OTTHUMG00000039862.6|OTTHUMT00000381170.1|CEP170-221|CEP170|1180|retained_intron|	19
ENST00000440865.2|ENSG00000153187.21|OTTHUMG00000040396.17|OTTHUMT00000097164.4|HNRNPU-204|HNRNPU|3207|protein_coding|	4
ENST00000638952.1|ENSG00000153187.21|OTTHUMG00000040396.17|OTTHUMT00000492372.2|HNRNPU-217|HNRNPU|5678|retained_intron|	10
ENST00000639064.1|ENSG00000153187.21|OTTHUMG00000040396.17|OTTHUMT00000097403.2|HNRNPU-218|HNRNPU|2625|retained_intron|	54
ENST00000638589.1|ENSG00000153187.21|OTTHUMG00000040396.17|OTTHUMT00000492375.1|HNRNPU-215|HNRNPU|2225|retained_intron|	23
ENST00000588842.1|ENSG00000235779.8|OTTHUMG00000151363.19|OTTHUMT00000459172.1|ENST00000588842|ENSG00000235779|1200|lncRNA|	9
ENST00000591178.1|ENSG00000235779.8|OTTHUMG00000151363.19|OTTHUMT00000459176.1|ENST00000591178|ENSG00000235779|757|lncRNA|	16
ENST00000670069.1|ENSG00000235779.8|OTTHUMG00000151363.19|OTTHUMT00000519074.1|ENST00000670069|ENSG00000235779|1299|lncRNA|	17
ENST00000416685.1|ENSG00000235779.8|OTTHUMG00000151363.19|OTTHUMT00000322388.2|ENST00000416685|ENSG00000235779|590|lncRNA|	11
ENST00000586311.5|ENSG00000235779.8|OTTHUMG00000151363.19|OTTHUMT00000459184.1|ENST00000586311|ENSG00000235779|1010|lncRNA|	7
ENST00000609984.5|ENSG00000235779.8|OTTHUMG00000151363.19|OTTHUMT00000472297.1|ENST00000609984|ENSG00000235779|870|lncRNA|	8
ENST00000586715.1|ENSG00000235779.8|OTTHUMG00000151363.19|OTTHUMT00000459197.1|ENST00000586715|ENSG00000235779|798|lncRNA|	2
ENST00000663190.1|ENSG00000235779.8|OTTHUMG00000151363.19|OTTHUMT00000519777.1|ENST00000663190|ENSG00000235779|544|lncRNA|	7
ENST00000670048.1|ENSG00000232044.8|OTTHUMG00000151462.19|OTTHUMT00000528703.1|SILC1-230|SILC1|5246|lncRNA|	45
ENST00000663649.1|ENSG00000232044.8|OTTHUMG00000151462.19|OTTHUMT00000525524.1|SILC1-219|SILC1|1803|lncRNA|	21
ENST00000625018.1|ENSG00000232044.8|OTTHUMG00000151462.19|OTTHUMT00000382760.1|SILC1-207|SILC1|3292|TEC|	20
ENST00000412712.1|ENSG00000235092.7|OTTHUMG00000151625.3|OTTHUMT00000323317.1|ID2-AS1-201|ID2-AS1|953|lncRNA|	23
ENST00000665989.1|ENSG00000235092.7|OTTHUMG00000151625.3|OTTHUMT00000323319.2|ID2-AS1-209|ID2-AS1|6025|lncRNA|	13
ENST00000661063.1|ENSG00000235092.7|OTTHUMG00000151625.3|OTTHUMT00000527796.1|ID2-AS1-208|ID2-AS1|5192|lncRNA|	1
ENST00000453900.2|ENSG00000235092.7|OTTHUMG00000151625.3|OTTHUMT00000527797.1|ID2-AS1-205|ID2-AS1|5124|lncRNA|	30
ENST00000656008.1|ENSG00000235092.7|OTTHUMG00000151625.3|OTTHUMT00000527798.1|ID2-AS1-207|ID2-AS1|4086|lncRNA|	3
ENST00000669696.1|ENSG00000235092.7|OTTHUMG00000151625.3|OTTHUMT00000323320.2|ID2-AS1-210|ID2-AS1|4000|lncRNA|	30
ENST00000691754.2|ENSG00000235092.7|OTTHUMG00000151625.3|-|ID2-AS1-213|ID2-AS1|778|lncRNA|	26
ENST00000687473.1|ENSG00000235092.7|OTTHUMG00000151625.3|-|ID2-AS1-211|ID2-AS1|686|lncRNA|	37
ENST00000418957.1|ENSG00000235092.7|OTTHUMG00000151625.3|OTTHUMT00000323322.1|ID2-AS1-202|ID2-AS1|531|lncRNA|	11
ENST00000699318.1|ENSG00000151694.15|OTTHUMG00000090425.12|-|ADAM17-220|ADAM17|3528|protein_coding|	9
ENST00000649227.1|ENSG00000151694.15|OTTHUMG00000090425.12|OTTHUMT00000498525.1|ADAM17-211|ADAM17|3488|nonsense_mediated_decay|	5
ENST00000650116.1|ENSG00000151694.15|OTTHUMG00000090425.12|OTTHUMT00000498527.1|ADAM17-215|ADAM17|2813|nonsense_mediated_decay|	5
ENST00000649798.1|ENSG00000151694.15|OTTHUMG00000090425.12|OTTHUMT00000498502.1|ADAM17-213|ADAM17|467|retained_intron|	8
ENST00000647622.1|ENSG00000151694.15|OTTHUMG00000090425.12|OTTHUMT00000498531.1|ADAM17-205|ADAM17|5715|nonsense_mediated_decay|	31
ENST00000699324.1|ENSG00000151694.15|OTTHUMG00000090425.12|-|ADAM17-226|ADAM17|4776|protein_coding|	14
ENST00000699325.1|ENSG00000151694.15|OTTHUMG00000090425.12|-|ADAM17-227|ADAM17|2106|protein_coding|	32
ENST00000478059.1|ENSG00000151694.15|OTTHUMG00000090425.12|OTTHUMT00000317615.1|ADAM17-202|ADAM17|1073|retained_intron|	13
ENST00000695464.1|ENSG00000115761.17|OTTHUMG00000119023.3|-|NOL10-206|NOL10|3115|nonsense_mediated_decay|	12
ENST00000695472.1|ENSG00000115761.17|OTTHUMG00000119023.3|-|NOL10-214|NOL10|3076|nonsense_mediated_decay|	61
ENST00000695479.1|ENSG00000115761.17|OTTHUMG00000119023.3|-|NOL10-221|NOL10|1706|protein_coding_CDS_not_defined|	15
ENST00000333610.4|ENSG00000183891.6|OTTHUMG00000151776.3|OTTHUMT00000323868.2|TTC32-201|TTC32|941|protein_coding|	23
ENST00000495698.1|ENSG00000183891.6|OTTHUMG00000151776.3|OTTHUMT00000323870.1|TTC32-204|TTC32|710|retained_intron|	20
ENST00000431392.1|ENSG00000183891.6|OTTHUMG00000151776.3|OTTHUMT00000323871.2|TTC32-203|TTC32|779|protein_coding|	46
ENST00000541941.5|ENSG00000118961.15|OTTHUMG00000122097.7|-|LDAH-211|LDAH|3807|protein_coding|	37
ENST00000432947.1|ENSG00000118961.15|OTTHUMG00000122097.7|OTTHUMT00000323910.2|LDAH-207|LDAH|548|protein_coding|	55
ENST00000295150.8|ENSG00000186453.13|OTTHUMG00000151903.3|OTTHUMT00000324342.2|FAM228A-201|FAM228A|1824|protein_coding|	24
ENST00000456591.6|ENSG00000186453.13|OTTHUMG00000151903.3|OTTHUMT00000324344.1|FAM228A-204|FAM228A|1117|nonsense_mediated_decay|	46
ENST00000415196.1|ENSG00000186453.13|OTTHUMG00000151903.3|OTTHUMT00000324343.1|FAM228A-202|FAM228A|516|protein_coding|	51
ENST00000413371.6|ENSG00000243943.10|OTTHUMG00000097786.6|-|ZNF512-203|ZNF512|3703|protein_coding|	3
ENST00000416005.6|ENSG00000243943.10|OTTHUMG00000097786.6|-|ZNF512-204|ZNF512|3515|protein_coding|	22
ENST00000556601.5|ENSG00000243943.10|OTTHUMG00000097786.6|-|ZNF512-208|ZNF512|3543|protein_coding|	4
ENST00000379717.5|ENSG00000243943.10|OTTHUMG00000097786.6|OTTHUMT00000215030.1|ZNF512-202|ZNF512|3417|protein_coding|	35
ENST00000355467.6|ENSG00000243943.10|OTTHUMG00000097786.6|OTTHUMT00000215029.3|ZNF512-201|ZNF512|3531|protein_coding|	42
ENST00000461705.1|ENSG00000243943.10|OTTHUMG00000097786.6|OTTHUMT00000324575.1|ZNF512-205|ZNF512|554|retained_intron|	8
ENST00000488055.1|ENSG00000243943.10|OTTHUMG00000097786.6|OTTHUMT00000324573.1|ZNF512-206|ZNF512|2465|retained_intron|	8
ENST00000379677.2|ENSG00000205334.4|OTTHUMG00000151945.1|OTTHUMT00000324558.1|LINC01460-201|LINC01460|2860|lncRNA|	8
ENST00000702883.1|ENSG00000205334.4|OTTHUMG00000151945.1|-|LINC01460-209|LINC01460|1447|lncRNA|	42
ENST00000691814.1|ENSG00000205334.4|OTTHUMG00000151945.1|-|LINC01460-208|LINC01460|1211|lncRNA|	49
ENST00000689220.1|ENSG00000205334.4|OTTHUMG00000151945.1|-|LINC01460-205|LINC01460|1233|lncRNA|	37
ENST00000655678.1|ENSG00000237803.6|OTTHUMG00000152169.8|OTTHUMT00000523846.1|PIRAT1-204|PIRAT1|597|lncRNA|	27
ENST00000413792.5|ENSG00000237803.6|OTTHUMG00000152169.8|OTTHUMT00000326757.1|PIRAT1-201|PIRAT1|1923|lncRNA|	18
ENST00000446799.6|ENSG00000237803.6|OTTHUMG00000152169.8|OTTHUMT00000326756.2|PIRAT1-203|PIRAT1|1261|lncRNA|	8
ENST00000418746.1|ENSG00000237803.6|OTTHUMG00000152169.8|OTTHUMT00000325579.1|PIRAT1-202|PIRAT1|551|lncRNA|	7
ENST00000656652.1|ENSG00000237803.6|OTTHUMG00000152169.8|OTTHUMT00000523444.1|PIRAT1-206|PIRAT1|731|lncRNA|	16
ENST00000667610.1|ENSG00000237803.6|OTTHUMG00000152169.8|OTTHUMT00000520575.1|PIRAT1-208|PIRAT1|588|lncRNA|	5
ENST00000440353.5|ENSG00000115841.21|OTTHUMG00000128487.10|OTTHUMT00000325576.2|RMDN2-209|RMDN2|2073|nonsense_mediated_decay|	43
ENST00000407257.5|ENSG00000115841.21|OTTHUMG00000128487.10|OTTHUMT00000325578.2|RMDN2-205|RMDN2|2280|protein_coding|	6
ENST00000402091.3|ENSG00000115841.21|OTTHUMG00000128487.10|OTTHUMT00000325637.2|RMDN2-203|RMDN2|1973|protein_coding|	14
ENST00000469469.1|ENSG00000115841.21|OTTHUMG00000128487.10|OTTHUMT00000325639.1|RMDN2-211|RMDN2|455|protein_coding_CDS_not_defined|	14
ENST00000491456.1|ENSG00000138061.13|OTTHUMG00000100970.9|OTTHUMT00000325647.1|CYP1B1-202|CYP1B1|289|protein_coding_CDS_not_defined|	26
ENST00000610745.5|ENSG00000138061.13|OTTHUMG00000100970.9|OTTHUMT00000218580.7|CYP1B1-205|CYP1B1|5218|protein_coding|	24
ENST00000490576.2|ENSG00000138061.13|OTTHUMG00000100970.9|OTTHUMT00000325645.3|CYP1B1-201|CYP1B1|5021|protein_coding|	58
ENST00000614273.1|ENSG00000138061.13|OTTHUMG00000100970.9|OTTHUMT00000325643.3|CYP1B1-207|CYP1B1|2174|protein_coding|	5
ENST00000492443.1|ENSG00000138061.13|OTTHUMG00000100970.9|OTTHUMT00000325646.2|CYP1B1-203|CYP1B1|745|protein_coding_CDS_not_defined|	26
ENST00000613082.1|ENSG00000138061.13|OTTHUMG00000100970.9|OTTHUMT00000325644.2|CYP1B1-206|CYP1B1|573|protein_coding_CDS_not_defined|	25
ENST00000630361.2|ENSG00000232518.3|OTTHUMG00000153449.2|OTTHUMT00000480728.1|ENST00000630361|ENSG00000232518|849|lncRNA|	63
ENST00000629644.2|ENSG00000232518.3|OTTHUMG00000153449.2|OTTHUMT00000480729.1|ENST00000629644|ENSG00000232518|938|lncRNA|	12
ENST00000626762.2|ENSG00000232518.3|OTTHUMG00000153449.2|OTTHUMT00000480730.1|ENST00000626762|ENSG00000232518|401|lncRNA|	30
ENST00000627448.1|ENSG00000232518.3|OTTHUMG00000153449.2|OTTHUMT00000480731.1|ENST00000627448|ENSG00000232518|337|lncRNA|	28
ENST00000294954.12|ENSG00000138039.15|OTTHUMG00000129257.11|OTTHUMT00000251364.5|LHCGR-201|LHCGR|3076|protein_coding|	29
ENST00000405626.5|ENSG00000138039.15|OTTHUMG00000129257.11|OTTHUMT00000323839.3|LHCGR-204|LHCGR|2073|protein_coding|	34
ENST00000428232.2|ENSG00000138039.15|OTTHUMG00000129257.11|OTTHUMT00000323843.2|LHCGR-205|LHCGR|2174|protein_coding|	22
ENST00000606082.5|ENSG00000170634.13|OTTHUMG00000129287.8|OTTHUMT00000470823.1|ACYP2-207|ACYP2|713|protein_coding|	3
ENST00000458030.3|ENSG00000170634.13|OTTHUMG00000129287.8|OTTHUMT00000470824.1|ACYP2-205|ACYP2|1330|protein_coding_CDS_not_defined|	12
ENST00000422521.2|ENSG00000170634.13|OTTHUMG00000129287.8|OTTHUMT00000470826.1|ACYP2-204|ACYP2|1115|protein_coding|	13
ENST00000607452.6|ENSG00000170634.13|OTTHUMG00000129287.8|OTTHUMT00000470825.2|ACYP2-209|ACYP2|1262|protein_coding|	3
ENST00000303536.8|ENSG00000170634.13|OTTHUMG00000129287.8|OTTHUMT00000324067.1|ACYP2-201|ACYP2|789|protein_coding|	20
ENST00000394666.9|ENSG00000170634.13|OTTHUMG00000129287.8|OTTHUMT00000251415.3|ACYP2-202|ACYP2|882|protein_coding|	7
ENST00000606865.1|ENSG00000170634.13|OTTHUMG00000129287.8|OTTHUMT00000470831.1|ACYP2-208|ACYP2|674|protein_coding|	19
ENST00000356458.8|ENSG00000214595.13|OTTHUMG00000152035.11|OTTHUMT00000324997.4|EML6-201|EML6|8436|protein_coding|	22
ENST00000491655.1|ENSG00000214595.13|OTTHUMG00000152035.11|OTTHUMT00000326178.2|EML6-207|EML6|471|protein_coding_CDS_not_defined|	18
ENST00000493997.1|ENSG00000214595.13|OTTHUMG00000152035.11|OTTHUMT00000324998.1|EML6-208|EML6|6320|retained_intron|	8
ENST00000673655.1|ENSG00000214595.13|OTTHUMG00000152035.11|OTTHUMT00000446197.2|EML6-209|EML6|416|nonsense_mediated_decay|	23
ENST00000674035.1|ENSG00000214595.13|OTTHUMG00000152035.11|OTTHUMT00000446214.1|EML6-214|EML6|412|protein_coding_CDS_not_defined|	22
ENST00000490828.5|ENSG00000214595.13|OTTHUMG00000152035.11|OTTHUMT00000325000.2|EML6-206|EML6|3023|protein_coding_CDS_not_defined|	12
ENST00000394609.6|ENSG00000115310.19|OTTHUMG00000129337.11|OTTHUMT00000326317.2|RTN4-205|RTN4|1898|protein_coding|	11
ENST00000357732.8|ENSG00000115310.19|OTTHUMG00000129337.11|OTTHUMT00000326316.1|RTN4-204|RTN4|2390|protein_coding|	42
ENST00000486085.5|ENSG00000115310.19|OTTHUMG00000129337.11|OTTHUMT00000326318.2|RTN4-213|RTN4|955|protein_coding|	16
ENST00000491592.1|ENSG00000115310.19|OTTHUMG00000129337.11|OTTHUMT00000326319.1|RTN4-214|RTN4|860|retained_intron|	22
ENST00000485749.1|ENSG00000115310.19|OTTHUMG00000129337.11|OTTHUMT00000326320.1|RTN4-212|RTN4|832|retained_intron|	19
ENST00000295025.12|ENSG00000162924.16|OTTHUMG00000129418.4|OTTHUMT00000251576.3|REL-201|REL|11255|protein_coding|	25
