transcript_id	counts
ENST00000535501.5|ENSG00000120860.11|OTTHUMG00000168187.2|OTTHUMT00000398690.1|WASHC3-204|WASHC3|921|nonsense_mediated_decay|	4
ENST00000536197.5|ENSG00000120860.11|OTTHUMG00000168187.2|OTTHUMT00000398691.1|WASHC3-205|WASHC3|879|retained_intron|	22
ENST00000541569.5|ENSG00000120860.11|OTTHUMG00000168187.2|OTTHUMT00000398694.1|WASHC3-210|WASHC3|569|retained_intron|	18
ENST00000326351.11|ENSG00000120860.11|OTTHUMG00000168187.2|OTTHUMT00000398696.1|WASHC3-202|WASHC3|843|retained_intron|	10
ENST00000536930.1|ENSG00000120860.11|OTTHUMG00000168187.2|OTTHUMT00000398697.1|WASHC3-206|WASHC3|289|protein_coding_CDS_not_defined|	35
ENST00000541394.5|ENSG00000185480.12|OTTHUMG00000167923.3|OTTHUMT00000397026.1|PARPBP-210|PARPBP|2452|protein_coding|	25
ENST00000392911.6|ENSG00000185480.12|OTTHUMG00000167923.3|OTTHUMT00000397031.1|PARPBP-203|PARPBP|1916|protein_coding|	21
ENST00000417507.6|ENSG00000185480.12|OTTHUMG00000167923.3|OTTHUMT00000397036.1|PARPBP-206|PARPBP|2212|protein_coding|	26
ENST00000412715.3|ENSG00000185480.12|OTTHUMG00000167923.3|OTTHUMT00000397037.1|PARPBP-205|PARPBP|2133|protein_coding|	2
ENST00000535811.1|ENSG00000185480.12|OTTHUMG00000167923.3|OTTHUMT00000397038.1|PARPBP-208|PARPBP|1465|protein_coding_CDS_not_defined|	7
ENST00000240055.8|ENSG00000120837.8|OTTHUMG00000170176.5|OTTHUMT00000407786.2|NFYB-201|NFYB|3424|protein_coding|	13
ENST00000551446.6|ENSG00000120837.8|OTTHUMG00000170176.5|OTTHUMT00000407789.3|NFYB-204|NFYB|3508|protein_coding|	53
ENST00000550189.1|ENSG00000120837.8|OTTHUMG00000170176.5|OTTHUMT00000407788.1|NFYB-202|NFYB|586|retained_intron|	11
ENST00000552951.7|ENSG00000151131.11|OTTHUMG00000169822.5|OTTHUMT00000406076.3|NOPCHAP1-204|NOPCHAP1|23524|protein_coding|	60
ENST00000637147.1|ENSG00000151131.11|OTTHUMG00000169822.5|OTTHUMT00000489416.1|NOPCHAP1-206|NOPCHAP1|1906|protein_coding|	62
ENST00000622317.5|ENSG00000151131.11|OTTHUMG00000169822.5|OTTHUMT00000489417.1|NOPCHAP1-205|NOPCHAP1|1078|protein_coding|	29
ENST00000280749.5|ENSG00000151131.11|OTTHUMG00000169822.5|OTTHUMT00000406077.1|NOPCHAP1-201|NOPCHAP1|459|protein_coding|	53
ENST00000549335.5|ENSG00000136010.14|OTTHUMG00000169823.5|OTTHUMT00000406097.2|ALDH1L2-203|ALDH1L2|7403|retained_intron|	6
ENST00000258494.14|ENSG00000136010.14|OTTHUMG00000169823.5|OTTHUMT00000406098.2|ALDH1L2-201|ALDH1L2|7428|protein_coding|	13
ENST00000652515.1|ENSG00000136010.14|OTTHUMG00000169823.5|OTTHUMT00000499812.2|ALDH1L2-207|ALDH1L2|8198|protein_coding|	39
ENST00000552270.1|ENSG00000136010.14|OTTHUMG00000169823.5|OTTHUMT00000406099.1|ALDH1L2-205|ALDH1L2|2746|nonsense_mediated_decay|	13
ENST00000548418.1|ENSG00000136010.14|OTTHUMG00000169823.5|OTTHUMT00000406100.1|ALDH1L2-202|ALDH1L2|527|protein_coding|	18
ENST00000552427.1|ENSG00000136010.14|OTTHUMG00000169823.5|OTTHUMT00000406101.1|ALDH1L2-206|ALDH1L2|486|retained_intron|	21
ENST00000550053.5|ENSG00000136051.15|OTTHUMG00000169838.12|OTTHUMT00000406144.2|WASHC4-208|WASHC4|5819|nonsense_mediated_decay|	40
ENST00000620430.5|ENSG00000136051.15|OTTHUMG00000169838.12|OTTHUMT00000493795.1|WASHC4-214|WASHC4|3623|protein_coding|	19
ENST00000550613.1|ENSG00000136051.15|OTTHUMG00000169838.12|OTTHUMT00000406145.1|WASHC4-209|WASHC4|467|retained_intron|	25
ENST00000548534.1|ENSG00000136051.15|OTTHUMG00000169838.12|OTTHUMT00000406146.1|WASHC4-206|WASHC4|732|retained_intron|	3
ENST00000550786.5|ENSG00000136051.15|OTTHUMG00000169838.12|OTTHUMT00000406151.1|WASHC4-210|WASHC4|633|retained_intron|	18
ENST00000552203.1|ENSG00000136051.15|OTTHUMG00000169838.12|OTTHUMT00000406152.1|WASHC4-213|WASHC4|359|protein_coding|	6
ENST00000551224.1|ENSG00000136051.15|OTTHUMG00000169838.12|OTTHUMT00000406148.2|WASHC4-211|WASHC4|575|protein_coding|	4
ENST00000547171.1|ENSG00000136051.15|OTTHUMG00000169838.12|OTTHUMT00000406153.1|WASHC4-203|WASHC4|351|protein_coding_CDS_not_defined|	9
ENST00000550036.1|ENSG00000136051.15|OTTHUMG00000169838.12|OTTHUMT00000406147.1|WASHC4-207|WASHC4|578|retained_intron|	12
ENST00000299162.10|ENSG00000139445.18|OTTHUMG00000152868.4|OTTHUMT00000328306.2|FOXN4-201|FOXN4|3416|protein_coding|	31
ENST00000468516.1|ENSG00000139445.18|OTTHUMG00000152868.4|OTTHUMT00000328309.2|FOXN4-204|FOXN4|1593|protein_coding|	35
ENST00000467622.2|ENSG00000111229.16|OTTHUMG00000134333.5|OTTHUMT00000259494.2|ARPC3-203|ARPC3|1098|retained_intron|	23
ENST00000426440.5|ENSG00000111229.16|OTTHUMG00000134333.5|OTTHUMT00000259493.3|ARPC3-202|ARPC3|349|protein_coding|	18
ENST00000476566.1|ENSG00000111229.16|OTTHUMG00000134333.5|OTTHUMT00000259490.1|ARPC3-206|ARPC3|362|retained_intron|	4
ENST00000548878.6|ENSG00000111229.16|OTTHUMG00000134333.5|OTTHUMT00000404605.2|ARPC3-208|ARPC3|532|retained_intron|	19
ENST00000471641.1|ENSG00000111229.16|OTTHUMG00000134333.5|OTTHUMT00000259491.1|ARPC3-204|ARPC3|555|protein_coding_CDS_not_defined|	11
ENST00000475777.2|ENSG00000111229.16|OTTHUMG00000134333.5|OTTHUMT00000259488.2|ARPC3-205|ARPC3|837|retained_intron|	18
ENST00000549408.1|ENSG00000111229.16|OTTHUMG00000134333.5|OTTHUMT00000404606.1|ARPC3-209|ARPC3|209|protein_coding_CDS_not_defined|	11
ENST00000659394.1|ENSG00000258240.6|OTTHUMG00000169537.4|OTTHUMT00000511577.1|LINC01404-204|LINC01404|1267|lncRNA|	94
ENST00000654505.1|ENSG00000258240.6|OTTHUMG00000169537.4|OTTHUMT00000525359.1|LINC01404-203|LINC01404|2158|lncRNA|	35
ENST00000666565.1|ENSG00000258240.6|OTTHUMG00000169537.4|OTTHUMT00000507731.1|LINC01404-205|LINC01404|748|lncRNA|	28
ENST00000622495.5|ENSG00000135108.16|OTTHUMG00000169495.2|OTTHUMT00000404407.2|FBXO21-207|FBXO21|5976|protein_coding|	12
ENST00000550180.5|ENSG00000135108.16|OTTHUMG00000169495.2|OTTHUMT00000404408.1|FBXO21-205|FBXO21|2554|protein_coding|	28
ENST00000330622.9|ENSG00000135108.16|OTTHUMG00000169495.2|OTTHUMT00000404409.1|FBXO21-201|FBXO21|2906|protein_coding|	34
ENST00000547806.1|ENSG00000135108.16|OTTHUMG00000169495.2|OTTHUMT00000404411.1|FBXO21-202|FBXO21|367|protein_coding_CDS_not_defined|	15
ENST00000549689.5|ENSG00000135108.16|OTTHUMG00000169495.2|OTTHUMT00000404413.1|FBXO21-204|FBXO21|868|protein_coding_CDS_not_defined|	11
ENST00000536742.5|ENSG00000183273.7|OTTHUMG00000168943.2|OTTHUMT00000401679.1|CCDC60-203|CCDC60|886|protein_coding|	44
ENST00000327554.3|ENSG00000183273.7|OTTHUMG00000168943.2|OTTHUMT00000401680.2|CCDC60-201|CCDC60|2426|protein_coding|	4
ENST00000539847.1|ENSG00000183273.7|OTTHUMG00000168943.2|OTTHUMT00000401681.1|CCDC60-204|CCDC60|581|protein_coding|	3
ENST00000546345.5|ENSG00000183273.7|OTTHUMG00000168943.2|OTTHUMT00000401682.1|CCDC60-205|CCDC60|865|protein_coding_CDS_not_defined|	8
ENST00000300648.7|ENSG00000089154.11|OTTHUMG00000169338.3|OTTHUMT00000403592.3|GCN1-201|GCN1|8681|protein_coding|	26
ENST00000549815.1|ENSG00000089154.11|OTTHUMG00000169338.3|OTTHUMT00000403593.1|GCN1-206|GCN1|543|retained_intron|	2
ENST00000547263.1|ENSG00000089154.11|OTTHUMG00000169338.3|OTTHUMT00000403594.1|GCN1-202|GCN1|366|retained_intron|	8
ENST00000547369.5|ENSG00000089154.11|OTTHUMG00000169338.3|OTTHUMT00000403597.1|GCN1-203|GCN1|595|retained_intron|	12
ENST00000550471.1|ENSG00000089154.11|OTTHUMG00000169338.3|OTTHUMT00000403598.1|GCN1-207|GCN1|918|retained_intron|	58
ENST00000551549.1|ENSG00000089154.11|OTTHUMG00000169338.3|OTTHUMT00000403599.1|GCN1-208|GCN1|258|retained_intron|	25
ENST00000540962.5|ENSG00000110801.14|OTTHUMG00000168945.5|OTTHUMT00000401688.1|PSMD9-206|PSMD9|793|nonsense_mediated_decay|	241
ENST00000543699.5|ENSG00000110801.14|OTTHUMG00000168945.5|OTTHUMT00000401691.1|PSMD9-209|PSMD9|1001|nonsense_mediated_decay|	12
ENST00000545889.6|ENSG00000130779.22|OTTHUMG00000168922.4|OTTHUMT00000401618.2|CLIP1-218|CLIP1|4633|protein_coding|	48
ENST00000540539.5|ENSG00000130779.22|OTTHUMG00000168922.4|OTTHUMT00000401623.2|CLIP1-214|CLIP1|2592|protein_coding_CDS_not_defined|	10
ENST00000514271.2|ENSG00000130779.22|OTTHUMG00000168922.4|OTTHUMT00000401628.1|CLIP1-205|CLIP1|3493|retained_intron|	58
ENST00000541410.1|ENSG00000130779.22|OTTHUMG00000168922.4|OTTHUMT00000401629.1|CLIP1-216|CLIP1|2379|retained_intron|	57
ENST00000543897.5|ENSG00000033030.16|OTTHUMG00000168878.6|OTTHUMT00000401467.2|ZCCHC8-207|ZCCHC8|5663|protein_coding|	23
ENST00000633063.3|ENSG00000033030.16|OTTHUMG00000168878.6|OTTHUMT00000529798.2|ZCCHC8-210|ZCCHC8|4113|protein_coding|	31
ENST00000536306.5|ENSG00000033030.16|OTTHUMG00000168878.6|OTTHUMT00000401466.2|ZCCHC8-201|ZCCHC8|2904|protein_coding|	13
ENST00000542892.2|ENSG00000033030.16|OTTHUMG00000168878.6|OTTHUMT00000401470.1|ZCCHC8-206|ZCCHC8|1774|retained_intron|	23
ENST00000544054.5|ENSG00000033030.16|OTTHUMG00000168878.6|OTTHUMT00000401471.2|ZCCHC8-208|ZCCHC8|1561|protein_coding|	42
ENST00000540586.1|ENSG00000033030.16|OTTHUMG00000168878.6|OTTHUMT00000401474.2|ZCCHC8-205|ZCCHC8|1250|protein_coding|	38
ENST00000653913.1|ENSG00000255998.2|OTTHUMG00000168478.6|OTTHUMT00000510235.1|LINC02824-204|LINC02824|1574|lncRNA|	164
ENST00000653842.1|ENSG00000255998.2|OTTHUMG00000168478.6|OTTHUMT00000518841.1|LINC02824-203|LINC02824|981|lncRNA|	53
ENST00000321867.6|ENSG00000177169.10|OTTHUMG00000168052.6|OTTHUMT00000397769.4|ULK1-201|ULK1|5322|protein_coding|	10
ENST00000537421.5|ENSG00000177169.10|OTTHUMG00000168052.6|OTTHUMT00000397770.2|ULK1-202|ULK1|959|retained_intron|	49
ENST00000542313.2|ENSG00000177169.10|OTTHUMG00000168052.6|OTTHUMT00000397771.1|ULK1-206|ULK1|307|retained_intron|	15
ENST00000540568.1|ENSG00000177169.10|OTTHUMG00000168052.6|OTTHUMT00000397778.1|ULK1-203|ULK1|2145|retained_intron|	69
ENST00000541627.2|ENSG00000177084.19|OTTHUMG00000168045.7|OTTHUMT00000397688.2|POLE-214|POLE|2105|retained_intron|	73
ENST00000320574.10|ENSG00000177084.19|OTTHUMG00000168045.7|OTTHUMT00000397689.3|POLE-201|POLE|7823|protein_coding|	51
ENST00000699982.1|ENSG00000177084.19|OTTHUMG00000168045.7|-|POLE-221|POLE|7636|nonsense_mediated_decay|	56
ENST00000535270.5|ENSG00000177084.19|OTTHUMG00000168045.7|OTTHUMT00000397692.1|POLE-207|POLE|6800|protein_coding|	41
ENST00000534922.6|ENSG00000177084.19|OTTHUMG00000168045.7|OTTHUMT00000397691.1|POLE-206|POLE|567|retained_intron|	75
ENST00000416953.3|ENSG00000177084.19|OTTHUMG00000168045.7|OTTHUMT00000397700.1|POLE-202|POLE|5004|retained_intron|	116
ENST00000381655.7|ENSG00000132932.19|OTTHUMG00000016611.6|OTTHUMT00000044236.3|ATP8A2-203|ATP8A2|9672|protein_coding|	347
ENST00000684283.1|ENSG00000132932.19|OTTHUMG00000016611.6|-|ATP8A2-217|ATP8A2|3577|nonsense_mediated_decay|	498
ENST00000682943.1|ENSG00000132932.19|OTTHUMG00000016611.6|-|ATP8A2-208|ATP8A2|3426|nonsense_mediated_decay|	173
ENST00000683960.1|ENSG00000132932.19|OTTHUMG00000016611.6|-|ATP8A2-215|ATP8A2|9778|nonsense_mediated_decay|	401
ENST00000682580.1|ENSG00000132932.19|OTTHUMG00000016611.6|-|ATP8A2-206|ATP8A2|957|protein_coding_CDS_not_defined|	284
ENST00000683455.1|ENSG00000132932.19|OTTHUMG00000016611.6|-|ATP8A2-210|ATP8A2|1917|retained_intron|	291
ENST00000468480.5|ENSG00000127870.17|OTTHUMG00000016614.5|OTTHUMT00000044247.2|RNF6-204|RNF6|1105|protein_coding_CDS_not_defined|	52
ENST00000346166.7|ENSG00000127870.17|OTTHUMG00000016614.5|OTTHUMT00000044241.2|RNF6-201|RNF6|3282|protein_coding|	11
ENST00000381570.7|ENSG00000127870.17|OTTHUMG00000016614.5|OTTHUMT00000044242.1|RNF6-202|RNF6|3398|protein_coding|	57
ENST00000498039.5|ENSG00000127870.17|OTTHUMG00000016614.5|OTTHUMT00000044244.1|RNF6-207|RNF6|855|protein_coding_CDS_not_defined|	13
ENST00000474280.1|ENSG00000127870.17|OTTHUMG00000016614.5|OTTHUMT00000044243.1|RNF6-205|RNF6|333|protein_coding_CDS_not_defined|	9
ENST00000482955.5|ENSG00000083642.19|OTTHUMG00000016704.6|OTTHUMT00000318332.1|PDS5B-207|PDS5B|581|retained_intron|	48
ENST00000450460.5|ENSG00000083642.19|OTTHUMG00000016704.6|OTTHUMT00000044429.2|PDS5B-203|PDS5B|5246|nonsense_mediated_decay|	46
ENST00000481616.1|ENSG00000083642.19|OTTHUMG00000016704.6|OTTHUMT00000044427.3|PDS5B-206|PDS5B|684|retained_intron|	56
ENST00000379939.7|ENSG00000172915.20|OTTHUMG00000016724.2|-|NBEA-202|NBEA|11200|protein_coding|	213
ENST00000400445.8|ENSG00000172915.20|OTTHUMG00000016724.2|-|NBEA-203|NBEA|11138|protein_coding|	187
ENST00000687732.1|ENSG00000172915.20|OTTHUMG00000016724.2|-|NBEA-224|NBEA|2285|protein_coding_CDS_not_defined|	308
ENST00000692737.1|ENSG00000172915.20|OTTHUMG00000016724.2|-|NBEA-252|NBEA|3202|retained_intron|	328
ENST00000688053.1|ENSG00000172915.20|OTTHUMG00000016724.2|-|NBEA-227|NBEA|3017|retained_intron|	138
ENST00000690273.1|ENSG00000172915.20|OTTHUMG00000016724.2|-|NBEA-238|NBEA|2012|retained_intron|	153
ENST00000473492.1|ENSG00000120662.16|OTTHUMG00000016790.7|OTTHUMT00000044664.1|MTRF1-206|MTRF1|598|protein_coding_CDS_not_defined|	16
ENST00000239852.10|ENSG00000120662.16|OTTHUMG00000016790.7|OTTHUMT00000044668.3|MTRF1-201|MTRF1|1561|nonsense_mediated_decay|	23
ENST00000452359.5|ENSG00000120662.16|OTTHUMG00000016790.7|OTTHUMT00000044669.2|MTRF1-205|MTRF1|820|protein_coding|	1
ENST00000430347.3|ENSG00000120662.16|OTTHUMG00000016790.7|-|MTRF1-204|MTRF1|557|protein_coding|	11
ENST00000492827.1|ENSG00000120662.16|OTTHUMG00000016790.7|OTTHUMT00000044661.1|MTRF1-208|MTRF1|618|protein_coding_CDS_not_defined|	26
ENST00000498245.1|ENSG00000120662.16|OTTHUMG00000016790.7|OTTHUMT00000044662.1|MTRF1-210|MTRF1|728|protein_coding_CDS_not_defined|	26
ENST00000403412.7|ENSG00000172766.19|OTTHUMG00000016791.7|OTTHUMT00000044675.2|NAA16-202|NAA16|1751|protein_coding|	3
ENST00000464857.5|ENSG00000172766.19|OTTHUMG00000016791.7|OTTHUMT00000044670.3|NAA16-204|NAA16|2816|nonsense_mediated_decay|	18
ENST00000483215.1|ENSG00000172766.19|OTTHUMG00000016791.7|OTTHUMT00000321031.1|NAA16-208|NAA16|448|protein_coding_CDS_not_defined|	18
ENST00000463114.5|ENSG00000172766.19|OTTHUMG00000016791.7|OTTHUMT00000044676.1|NAA16-203|NAA16|837|protein_coding_CDS_not_defined|	7
ENST00000495148.1|ENSG00000172766.19|OTTHUMG00000016791.7|OTTHUMT00000044677.1|NAA16-209|NAA16|374|protein_coding_CDS_not_defined|	35
ENST00000477452.1|ENSG00000172766.19|OTTHUMG00000016791.7|OTTHUMT00000044678.1|NAA16-207|NAA16|1005|protein_coding_CDS_not_defined|	20
ENST00000653307.1|ENSG00000170919.16|OTTHUMG00000016851.10|OTTHUMT00000520918.1|TPT1-AS1-224|TPT1-AS1|2031|lncRNA|	5
ENST00000654229.1|ENSG00000170919.16|OTTHUMG00000016851.10|OTTHUMT00000520921.1|TPT1-AS1-225|TPT1-AS1|1629|lncRNA|	15
ENST00000652823.1|ENSG00000170919.16|OTTHUMG00000016851.10|OTTHUMT00000374924.1|TPT1-AS1-223|TPT1-AS1|1900|lncRNA|	6
ENST00000664881.1|ENSG00000170919.16|OTTHUMG00000016851.10|OTTHUMT00000520930.1|TPT1-AS1-241|TPT1-AS1|1858|lncRNA|	12
ENST00000667948.1|ENSG00000170919.16|OTTHUMG00000016851.10|OTTHUMT00000520935.1|TPT1-AS1-245|TPT1-AS1|1737|lncRNA|	7
ENST00000651397.1|ENSG00000186047.11|OTTHUMG00000016936.3|OTTHUMT00000502348.1|DLEU7-206|DLEU7|3162|nonsense_mediated_decay|	31
ENST00000428276.1|ENSG00000186047.11|OTTHUMG00000016936.3|OTTHUMT00000044966.2|DLEU7-202|DLEU7|731|protein_coding_CDS_not_defined|	30
ENST00000651265.1|ENSG00000186047.11|OTTHUMG00000016936.3|OTTHUMT00000502349.1|DLEU7-205|DLEU7|1500|nonsense_mediated_decay|	52
ENST00000349258.8|ENSG00000136114.17|OTTHUMG00000016963.7|OTTHUMT00000276383.2|THSD1-202|THSD1|3189|protein_coding|	96
ENST00000648254.1|ENSG00000136114.17|OTTHUMG00000016963.7|OTTHUMT00000498746.2|THSD1-203|THSD1|3050|protein_coding|	86
ENST00000616833.6|ENSG00000102805.16|OTTHUMG00000017100.8|OTTHUMT00000489754.2|CLN5-203|CLN5|2527|protein_coding|	79
ENST00000636767.2|ENSG00000102805.16|OTTHUMG00000017100.8|OTTHUMT00000489755.2|CLN5-215|CLN5|2368|protein_coding|	76
ENST00000636681.1|ENSG00000102805.16|OTTHUMG00000017100.8|OTTHUMT00000489747.1|CLN5-213|CLN5|1791|nonsense_mediated_decay|	16
ENST00000450888.6|ENSG00000228824.8|OTTHUMG00000017166.7|OTTHUMT00000471200.1|MIR4500HG-203|MIR4500HG|576|lncRNA|	27
ENST00000656150.1|ENSG00000228824.8|OTTHUMG00000017166.7|OTTHUMT00000523084.1|MIR4500HG-207|MIR4500HG|2241|lncRNA|	22
ENST00000668695.1|ENSG00000228824.8|OTTHUMG00000017166.7|OTTHUMT00000523086.1|MIR4500HG-217|MIR4500HG|1792|lncRNA|	37
ENST00000668242.1|ENSG00000228824.8|OTTHUMG00000017166.7|OTTHUMT00000523088.1|MIR4500HG-215|MIR4500HG|1662|lncRNA|	22
ENST00000658270.1|ENSG00000228824.8|OTTHUMG00000017166.7|OTTHUMT00000523089.1|MIR4500HG-210|MIR4500HG|3691|lncRNA|	44
ENST00000453832.2|ENSG00000228824.8|OTTHUMG00000017166.7|OTTHUMT00000045415.2|MIR4500HG-204|MIR4500HG|827|lncRNA|	29
ENST00000356711.7|ENSG00000041515.16|OTTHUMG00000017333.6|OTTHUMT00000504140.1|MYO16-202|MYO16|6864|protein_coding|	75
ENST00000251041.10|ENSG00000041515.16|OTTHUMG00000017333.6|OTTHUMT00000045747.2|MYO16-201|MYO16|3547|protein_coding|	4
ENST00000467639.1|ENSG00000041515.16|OTTHUMG00000017333.6|OTTHUMT00000045749.1|MYO16-205|MYO16|617|protein_coding_CDS_not_defined|	16
ENST00000375857.6|ENSG00000041515.16|OTTHUMG00000017333.6|OTTHUMT00000045748.3|MYO16-203|MYO16|3117|retained_intron|	29
ENST00000482793.1|ENSG00000041515.16|OTTHUMG00000017333.6|OTTHUMT00000045750.1|MYO16-206|MYO16|475|protein_coding_CDS_not_defined|	40
ENST00000663025.1|ENSG00000224243.2|OTTHUMG00000017363.3|OTTHUMT00000523494.1|SOX1-OT-206|SOX1-OT|2606|lncRNA|	30
ENST00000671024.1|ENSG00000224243.2|OTTHUMG00000017363.3|OTTHUMT00000523497.1|SOX1-OT-208|SOX1-OT|2074|lncRNA|	35
ENST00000657728.1|ENSG00000224243.2|OTTHUMG00000017363.3|OTTHUMT00000523498.1|SOX1-OT-203|SOX1-OT|833|lncRNA|	63
ENST00000375430.8|ENSG00000139835.14|OTTHUMG00000017381.6|-|GRTP1-202|GRTP1|1834|protein_coding|	34
ENST00000326039.3|ENSG00000139835.14|OTTHUMG00000017381.6|OTTHUMT00000045881.3|GRTP1-201|GRTP1|1294|protein_coding|	13
ENST00000298687.9|ENSG00000165795.25|OTTHUMG00000029619.9|OTTHUMT00000411711.1|NDRG2-202|NDRG2|2122|protein_coding|	25
ENST00000557633.5|ENSG00000165795.25|OTTHUMG00000029619.9|OTTHUMT00000413106.1|NDRG2-273|NDRG2|527|protein_coding|	39
ENST00000556147.6|ENSG00000165795.25|OTTHUMG00000029619.9|OTTHUMT00000411717.1|NDRG2-250|NDRG2|2978|protein_coding|	10
ENST00000555733.5|ENSG00000165795.25|OTTHUMG00000029619.9|OTTHUMT00000411723.2|NDRG2-246|NDRG2|924|protein_coding|	5
ENST00000554094.5|ENSG00000165795.25|OTTHUMG00000029619.9|OTTHUMT00000411831.2|NDRG2-224|NDRG2|595|protein_coding|	4
ENST00000556420.5|ENSG00000165795.25|OTTHUMG00000029619.9|OTTHUMT00000411732.3|NDRG2-253|NDRG2|671|protein_coding|	24
ENST00000554472.5|ENSG00000165795.25|OTTHUMG00000029619.9|OTTHUMT00000411841.2|NDRG2-232|NDRG2|587|protein_coding|	43
ENST00000331968.11|ENSG00000184304.17|OTTHUMG00000140203.8|OTTHUMT00000276611.3|PRKD1-201|PRKD1|3833|protein_coding|	20
ENST00000616995.5|ENSG00000184304.17|OTTHUMG00000140203.8|-|PRKD1-208|PRKD1|3253|protein_coding_CDS_not_defined|	63
ENST00000355683.9|ENSG00000196792.12|OTTHUMG00000140201.5|OTTHUMT00000276609.2|STRN3-201|STRN3|3970|protein_coding|	23
ENST00000357479.10|ENSG00000196792.12|OTTHUMG00000140201.5|OTTHUMT00000409713.2|STRN3-202|STRN3|4195|protein_coding|	19
ENST00000554124.2|ENSG00000196792.12|OTTHUMG00000140201.5|OTTHUMT00000409715.2|STRN3-204|STRN3|785|retained_intron|	31
ENST00000554991.5|ENSG00000196792.12|OTTHUMG00000140201.5|OTTHUMT00000409717.1|STRN3-205|STRN3|417|protein_coding|	45
ENST00000362031.10|ENSG00000129515.20|OTTHUMG00000140213.7|OTTHUMT00000276642.5|SNX6-201|SNX6|3282|protein_coding|	14
ENST00000555541.1|ENSG00000129515.20|OTTHUMG00000140213.7|OTTHUMT00000409855.1|SNX6-204|SNX6|339|retained_intron|	29
ENST00000556712.6|ENSG00000129515.20|OTTHUMG00000140213.7|OTTHUMT00000409856.3|SNX6-208|SNX6|851|nonsense_mediated_decay|	31
ENST00000557341.6|ENSG00000129515.20|OTTHUMG00000140213.7|OTTHUMT00000409858.3|SNX6-210|SNX6|559|nonsense_mediated_decay|	12
ENST00000555648.1|ENSG00000129515.20|OTTHUMG00000140213.7|OTTHUMT00000409860.3|SNX6-205|SNX6|467|protein_coding|	44
ENST00000666279.1|ENSG00000259072.2|OTTHUMG00000170693.9|OTTHUMT00000516142.1|ENST00000666279|ENSG00000259072|723|lncRNA|	18
ENST00000669030.1|ENSG00000259072.2|OTTHUMG00000170693.9|OTTHUMT00000510856.1|ENST00000669030|ENSG00000259072|637|lncRNA|	36
ENST00000666296.1|ENSG00000259072.2|OTTHUMG00000170693.9|OTTHUMT00000509642.1|ENST00000666296|ENSG00000259072|714|lncRNA|	6
ENST00000661024.1|ENSG00000259072.2|OTTHUMG00000170693.9|OTTHUMT00000509811.1|ENST00000661024|ENSG00000259072|469|lncRNA|	75
ENST00000310806.9|ENSG00000129534.14|OTTHUMG00000140266.5|OTTHUMT00000276795.3|MIS18BP1-201|MIS18BP1|4577|protein_coding|	50
ENST00000469020.5|ENSG00000129534.14|OTTHUMG00000140266.5|OTTHUMT00000317811.1|MIS18BP1-205|MIS18BP1|880|retained_intron|	26
ENST00000554093.1|ENSG00000129534.14|OTTHUMG00000140266.5|OTTHUMT00000410483.1|MIS18BP1-210|MIS18BP1|585|nonsense_mediated_decay|	32
ENST00000555653.1|ENSG00000129534.14|OTTHUMG00000140266.5|OTTHUMT00000410484.1|MIS18BP1-211|MIS18BP1|429|retained_intron|	13
ENST00000627697.1|ENSG00000129534.14|OTTHUMG00000140266.5|-|MIS18BP1-212|MIS18BP1|1950|protein_coding|	8
ENST00000555724.5|ENSG00000100479.14|OTTHUMG00000170813.3|OTTHUMT00000410514.1|POLE2-209|POLE2|274|protein_coding_CDS_not_defined|	18
ENST00000553850.1|ENSG00000100479.14|OTTHUMG00000170813.3|OTTHUMT00000410519.1|POLE2-204|POLE2|452|retained_intron|	49
ENST00000700176.1|ENSG00000100479.14|OTTHUMG00000170813.3|-|POLE2-213|POLE2|547|nonsense_mediated_decay|	32
ENST00000298355.7|ENSG00000100505.14|OTTHUMG00000140291.2|OTTHUMT00000276874.1|TRIM9-201|TRIM9|5284|protein_coding|	30
ENST00000684578.1|ENSG00000100505.14|OTTHUMG00000140291.2|-|TRIM9-207|TRIM9|4579|protein_coding|	59
ENST00000338969.9|ENSG00000100505.14|OTTHUMG00000140291.2|OTTHUMT00000276875.1|TRIM9-202|TRIM9|3312|protein_coding|	29
ENST00000555170.1|ENSG00000100505.14|OTTHUMG00000140291.2|OTTHUMT00000411201.1|TRIM9-204|TRIM9|554|retained_intron|	8
ENST00000557456.5|ENSG00000100505.14|OTTHUMG00000140291.2|OTTHUMT00000411202.1|TRIM9-206|TRIM9|550|protein_coding_CDS_not_defined|	48
ENST00000360392.4|ENSG00000100505.14|OTTHUMG00000140291.2|OTTHUMT00000411204.1|TRIM9-203|TRIM9|3726|protein_coding|	30
ENST00000261700.8|ENSG00000087302.9|OTTHUMG00000152332.4|OTTHUMT00000276887.3|RTRAF-201|RTRAF|7007|protein_coding|	39
ENST00000556760.5|ENSG00000087302.9|OTTHUMG00000152332.4|OTTHUMT00000411599.1|RTRAF-206|RTRAF|851|protein_coding|	27
ENST00000553707.1|ENSG00000087302.9|OTTHUMG00000152332.4|OTTHUMT00000411601.1|RTRAF-204|RTRAF|822|retained_intron|	35
ENST00000395606.5|ENSG00000100523.17|OTTHUMG00000140305.6|OTTHUMT00000276900.2|DDHD1-203|DDHD1|12769|protein_coding|	10
ENST00000673827.1|ENSG00000100523.17|OTTHUMG00000140305.6|OTTHUMT00000530155.1|DDHD1-211|DDHD1|4941|retained_intron|	35
